name,price,store,brand,location,sold,rating,details_link,description
Keloreena Kapsul Ekstrak Daun Kelor Alami Moringa Oleifera Ekstrack HALAL Herbal 50 & 100 Kapsul Garansi BISA COD Aman Tanpa Efek Samping,Rp97.500,Qnc Jelly Gamat Indonesia,Acep Herbal,Kota Jakarta Barat,3.9K Terjual,4.5,https://www.lazada.co.id/products/keloreena-kapsul-ekstrak-daun-kelor-alami-moringa-oleifera-ekstrack-halal-herbal-50-100-kapsul-garansi-bisa-cod-aman-tanpa-efek-samping-i6659588856.html,"KEUNTUNGAN BELANJA DISINI :
Produk Dijamin 100% Original Berkualitas & Berlegalitas
GARANSI UANG KEMBALI 100x LIPAT, JIKA TERBUKTI PALSU
FREE Packing, Rapi, Aman Dan Cepat (Di Kirim Langsung Dari Gudangnya)
PRIVASI Anda 100% Terjaga
Pengiriman Cepat ( Langsung Di Proses Tanpa Di Tunda )
GRATIS KONSULTASI SEUMUR HIDUP !
UNTUK LEBIH JELASNYA SILAHKAN DIBACA DESKRIPSINYA SAMPAI SELESAI...
DETAIL PRODUK DAN LEGALITAS RESMI
KHASIAT DAN MANFAAT
KEUNTUNGAN BERBELANJA DISINI
INFORMASI PENTING!!
SYARAT RETUR DAN KOMPLAIN
REAL TESTIMONI
Sesuai dengan namanya, keloreena adalah obat herbal tradisional yang terbuat dari ekstrak daun kelor yang diketahui memiliki banyak manfaat bagi tubuh kita.
Kerja Keloreena pada tubuh sangat lah baik dan optimal, karena keloreena dibuat dengan Teknologi Nano yang mampu memecah belah objek menjadi butiran butiran partikel yang berukuran Nano Meter.
• Isi : 50 & 100 Kapsul / Botol
• Komposisi : 100% ekstrak daun kelor (moringga oleifera ekstrack)
• Aturan Pakai : 2 x 2 Kapsul sehari sesudah makan
• Legalitas : BPOM RI Dengan TR 193332021 & HALAL MUI
• Produsen : CV SAMI MANDJOER
• Efek Samping : Tidak Ada
• Harga : Rp 87.000,- S/D 155.000,-
• Exp : Bisa Dilihat Di Kemasan
❖ Produk Dijamin 100% Original Berkualitas & Berlegalitas
❖ GARANSI UANG KEMBALI 100x LIPAT, JIKA TERBUKTI PALSU
❖ FREE Packing, Rapi, Aman Dan Cepat (Di Kirim Langsung Dari Gudangnya)
❖ PRIVASI Anda 100% Terjaga
❖ Pengiriman Cepat ( Langsung Di Proses Tanpa Di Tunda )
❖ GRATIS KONSULTASI SEUMUR HIDUP !
✤ Setiap Pemesanan Pengisian Alamatnya Harus Di Isi Dengan Lengkap Dan Benar Seperti ( RT/RW, Kel/Desa, Kecamatan, Kota Dan Provinsi). Dan Jangan Lupa Cantumkan No. Telepon Aktif Yang Bisa Dihubungi.

✤ Jadwal Pengiriman Senin-Sabtu, Pesanan Yang Masuk Sebelum Pukul 14.00 Akan Dikirim Hari Itu Juga, Tetapi Jika Pesanan Masuk Setelah Lewat Pukul 14.00, Pada Hari Minggu Dan Tanggal Merah Nasional Akan Dikirim Keesokan Harinya.

✤ Stock Selalu Ready,,, Jadi Tidak Perlu Bertanya Stock Lagi Ya ! Langsung Di Order Saja. PESAN HARI INI DIKIRIM HARI INI JUGA
(Komplainlah dengan santun)
Komplain dengan kata kata kasar, mengancam,  menghina ataupun hal negatif lainnya, tidak akan kami tanggapi..

✔️ WAJIB VIDEO UNBOXING SETIAP PAKET DITERIMA..
✔️ TIDAK TERIMA KLAIM JIKA TANPA ADA VIDEO UNBOXING (VIDEO DARI AWAL SAMPAI AKHIR DENGAN JELAS)
✔️ KOMPLAIN hanya diterima 2x24 jam setelah barang sampai (akan dicek berdasarkan tanggal dan jam di resi pengiriman).


YANG MELAKUKAN PEMESANAN DI TOKO KAMI DIANGGAP SUDAH MEMBACA & MENYETUJUI KETENTUAN DI ATAS.
• Mencegah anemia
• Menurunkan kolestrol
• Menghilangkan flek hitam
• Membantu menurunkan kadar gula darah
• Mencegah penyakit jantung dan stroke
• Menurunkan kadar gula darah / diabetes.
• Sebagai antioksidan, mengeluarkan racun dalam tubuh 
  (detoxifikasi).
• Mencegah kerusakan hati dan ginjal
• Mengatasi kemandulan, dan bagus untuk memperkuat rahim
•  juga berfungsi sebagai PELANCAR ASI (asi booster)
• Membantu meringankan sakit pegal karena asam urat dan rematik. 
• Menyuburkan dan mengentalkan sperma
• Direkomendasikan untuk pengidap HIV/AIDS
• Daun kelor juga bisa digunakan untuk masker menghilangkan 
  jerawat.
• Untuk Menurunkan berat badan. bagus  sebagai stamina booster
• Obat Maag dan Asam Lambung Kronis
• Mengatasi masalah susah bab
• Menurunkan tekanan darah tinggi (anti hipertensi)
• Mengurangi kolesterol dan baik untuk kesehatan jantung
• Membantu meringankan sakit pegal karena asam urat dan rematik. 
• Meningkatkan kesehatan mata, Sembuhkan Glaukoma, katarak dll 
• Menyembuhkan Gagal Ginjal, Ginjal Bocor, Batu Ginjal 
• Melancarkan telat haid hingga 1 thn lebih 
• Menghilangkan Keputihan Berlebih yang disertai Bau tidak sedap 
• Menormalkan siklus Menstruasi yang tidak beraturan 
• Memperlambat Penuaan dini, Menutrisi kulit, Hilangkan flek hitam 
• Mengobati rematik, Mengurangi peradangan 


Disclaimer : Reaksinya Pada Setiap Orang Umumnya Akan Berbeda-Beda Satu Dengan Yang Lain,Karena Semuanya Tergantung Pada Penerimaan Tubuh Kita Dan Pada Kondisi Penyakitnya.
Spesifikasi dari Keloreena Kapsul Ekstrak Daun Kelor Alami Moringa Oleifera Ekstrack HALAL Herbal 50 & 100 Kapsul Garansi BISA COD Aman Tanpa Efek Samping
Merek Acep Herbal SKU 6659588856_ID-12666750012 Tempat diproduksi Indonesia Model Botol Jenis Kemasan Paket Tunggal Bahan-bahan 100% ekstrak daun kelor (moringga oleifera ekstrack) Product License BPOM RI Dengan TR 193332021 & HALAL MUI Tekstur Produk Kapsul Jenis Garansi Penjual Garansi Masa Garansi 1 Bulan
Apa yang ada di dalam kotak Kapsul Ekstrak Daun Kelor
Kualifikasi
Tipe Lisensi
ID_BPOM_Registration_Number
Kode Lisensi"
M KING / M KING / MORINGA KING JAMU TETES HERBAL ISI 20 ml ORIGINAL,Rp240.000,Larisaherbal,MKing,Kab. Sidoarjo,91 Terjual,4.5,https://www.lazada.co.id/products/m-king-m-king-moringa-king-jamu-tetes-herbal-isi-20-ml-original-i7289386512.html,"BARANG READY SILAHKAN LANGSUNG ORDER ""
Toko Kita sudah TERVERIFIKASI
Peringantan:Demi keamanan dan kenyamana,Pastikan anda membeli M-king hanya melalui Toko TERVERIFIKASI.Jangan Tergiur dengan iming-iming harga murah,Kami tidak menjamin keaslian produk yang di jual toko online yang tidak terverifikasi.
Buruan Tunggu apa lagi yuk Belanja di toko kami dan Dapatkan bonus tersebut.
HERBAL MUJARAB UNTUK SEGALA MACAM PENYAKIT 100% ORIGINAL TERDAFTAR BPOM POM TR. 163697781
MKing merupakan jamu tetes herbal dengan kandungan ekstrak daun moringa, ekstrak mengkudu, ekstrak temulawak & ekstrak bunga rosella yang dapat digunakan untuk memelihara kesehatan tubuh.
KOMPOSISI
Tiap botol ( 20ml ) mengandung ekstrak :
- Moringa Oleifera Folium 17,960 g
- Morinda Citrifolia Fructus 3,340 g
- Curcuma Xanthorrhiza Rhizoma 0,680 g
- Hibiscus Sabdariffa Flos 0,440 g
KHASIAT & KEGUNAAN
Membantu memelihara kesehatan
ATURAN PAKAI
Bayi 1-5 tahun : 1-2 tetes 3xsehari
Anak anak : 5-7 3xsehari
Dewasa : 10-15 3xsehari
Minum 3x sehari 15 tetes.
Dikonsumsi dengan mencampur 200ml air putih.
PERHATIAN & PERINGATAN
- Bagi yang sedang terapi obat medis, minum MKing dengan jeda waktu minimal 2 jam sebelum atau sesudah obat dari dokter.
- Efektifitas & reaksi tubuh pada tahap awal minum MKing berbeda - beda karena kondisi tubuh setiap orang beda.
LIHAT LEBIH BANYAK"
Bubuk Daun Kelor Dari Bumi - Moringa Asli Serbuk Kelor Powder Herbal Original,Rp25.700,Al Kahfi Shop,DARI BUMI,Kota Jakarta Barat,150 Terjual,4.5,https://www.lazada.co.id/products/bubuk-daun-kelor-dari-bumi-moringa-asli-serbuk-kelor-powder-herbal-original-i8335998377.html,"Assalamu'alaikum wr.wb
Alkahfi Store
Bubuk Daun Kelor Dari Bumi
LIHAT LEBIH BANYAK"
BIO MORINGA,Rp250.000,Mahameru Herbal,No Brand,Kab. Kediri,,4.5,https://www.lazada.co.id/products/bio-moringa-i5831840296.html,"HARGA PROMO !!
100% ORIGINAL..!!


Bio Moringa Jamu Tetes Herbal Ek trak Daun Kelor membantu mengatasi Diabetes, Stroke, Hipertensi, Kolesterol, Asam Urat, Asam Lambung dll.

BIO MORINGA Isi 20 ml
BPOM TR.163696551

Konsumsi Bio Moringa setiap hari membantu memelihara daya tahan tubuh serta menjaga kondisi tubuh tetap prima sehingga sangat baik di konsumsi oleh orang yang sehat maupun orang yang sedang sakit.

Bio Moringa untuk memenuhi asupan nutrisi tubuh, selain itu penelitian tentang kandungan daun sirsak dan kulit manggisnya mengenai manfaat bagi tubuh telah banyak dilakukan.

Aturan Pakai Bio Moringa :
1. Untuk membantu proses terapi kesehatan :
3x sehari 15 tetes, dicampur dengan 200 ml air putih

2. Untuk menambah asupan nutrisi, menjaga kesehatan dan meningkatkan stamina :

Dewasa: 2x sehari 15 tetes, dicampur dengan 200 ml air putih

Anak-anak diatas 10 thn: 2x sehari 2-5 tetes, dicampur dengan 200 ml air putih
Spesifikasi dari BIO MORINGA
Merek No Brand SKU 5831840296_ID-13572160976 Jenis Kemasan Paket Tunggal Tekstur Produk Cairan Bahan-bahan Jamu,Propolis,Kelor"
Dari Bumi Daun Kelor Moringa Bubuk Premium Pure Organic,Rp26.500,Nisyasa Store,No Brand,Kab. Batang,469 Terjual,4.5,https://www.lazada.co.id/products/dari-bumi-daun-kelor-moringa-bubuk-premium-pure-organic-i8206732202.html,"Dari Bumi Daun Kelor Moringa Bubuk Premium Pure OrganicP-IRT 6103603650653-28Nomor Halal : ID36110018296690324Daun Kelor (Moringa oleifera) Bubuk Dari Bumi dibuat dari 100% daun kelor/moringa asli yang diolah menjadi bubuk, tanpa campuran apapun. Daun Kelor terkenal sebagai salah satu tanaman paling bergizi dengan kombinasi yang komplit dibandingkan tanaman lainnya. Lebih dari 40 antioksidan dan 90 jenis nutrisi penting seperti vitamin, mineral, asam amino, antioksidan, anti penuaan dan anti inflamasi.Kandungan nutrisi yang banyak dari daun kelor sendiri membuat tanaman ini dijuluki sebagai The Miracle Tree dan Tree of Life. Daun kelor memiliki manfaat menurunkan kolesterol, membantu mengontrol gula darah, melawan berbagai jenis kanker, mengurangi peradangan, meningkatkan kekebalan tubuh, meningkatkan ASI, mengobati insomnia, dan mengatur fungsi tiroid.Saran penyajian: Campurkan 1sdm Daun Kelor Dari Bumi ke dalam 250ml air hangat atau campurkan madu sesuai selera.Masa Simpan : 12 bulanAYO BUAT VIDEO UNBOXING PAKET MU, KARENA BILA TIDAK ADA VIDEO UNBOXING, KOMPLAIN TIDAK BISA DI KLAIM
Dari Bumi Daun Kelor Moringa Bubuk Premium Pure Organic

P-IRT 6103603650653-28
Nomor Halal : ID36110018296690324

Daun Kelor (Moringa oleifera) Bubuk Dari Bumi dibuat dari 100% daun kelor/moringa asli yang diolah menjadi bubuk, tanpa campuran apapun. Daun Kelor terkenal sebagai salah satu tanaman paling bergizi dengan kombinasi yang komplit dibandingkan tanaman lainnya. Lebih dari 40 antioksidan dan 90 jenis nutrisi penting seperti vitamin, mineral, asam amino, antioksidan, anti penuaan dan anti inflamasi.

Kandungan nutrisi yang banyak dari daun kelor sendiri membuat tanaman ini dijuluki sebagai The Miracle Tree dan Tree of Life. Daun kelor memiliki manfaat menurunkan kolesterol, membantu mengontrol gula darah, melawan berbagai jenis kanker, mengurangi peradangan, meningkatkan kekebalan tubuh, meningkatkan ASI, mengobati insomnia, dan mengatur fungsi tiroid.

Saran penyajian: Campurkan 1sdm Daun Kelor Dari Bumi ke dalam 250ml air hangat atau campurkan madu sesuai selera.

Masa Simpan : 12 bulan

AYO BUAT VIDEO UNBOXING PAKET MU, KARENA BILA TIDAK ADA VIDEO UNBOXING, KOMPLAIN TIDAK BISA DI KLAIM
Spesifikasi dari Dari Bumi Daun Kelor Moringa Bubuk Premium Pure Organic
Merek No Brand SKU 8206732202_ID-14617406269 Bahan-bahan daun kelor Tekstur Produk Bubuk
Kualifikasi
Tipe Lisensi
ID_BPOM_Registration_Number
LIHAT LEBIH BANYAK"
Moringa Gold JSS king off nutrision membantu menjaga pemulihan sel yg rusak,Rp200.000,moringa gold jss,No Brand,Kab. Sidoarjo,26 Terjual,5.0,https://www.lazada.co.id/products/moringa-gold-jss-king-off-nutrision-membantu-menjaga-pemulihan-sel-yg-rusak-i7708510810.html,"🌟Kami mengerti betapa pentingnya kesehatan Anda.
MASIGO AGARIC herbal diabetes kami dirumuskan secara khusus dengan bahan-bahan alami
Setiap kapsul mengandung kombinas herbal alami seperti jamur dewa yang mengandung senyawa BETA GLUCAN yang mampu melakukan regenerasi sel beta pancreas lebih cepat. & ketika sensitifitas hormon insulin meningkat, maka akhirnya gula darah akan dapat dikendalikan dengan baik.
🌟KHASIAT MASIGO
✅membantu Anda akan merasakan kondisi tubuh mulai segar bugar,tidak gampang loyo,dan capek dan tidak mudah ngantuk
✅membantu Bagian tubuh yang luka karena diabetes akan mulai mengering
✅membantu Kadar gula dalam darah akan berangsur turun dan stabil
✅membantu Kesemutan atau kebas ditangan & kaki perlahan-lahan akan hilang
✅membantu Rasa lapar dan haus berlebih akan berkurang
✅membantu Intensitas kencing di malam hari akan berkurang dan akan berhenti
✅membantu Pengelihatan akan kembali terang
✅membantu Mengembalikan keperkasaan pria yang terganggu karena diabetes
🌟PENINGKATAN KUALITAS
✅masigo agaric adalah peningkatan kualitas dari produk kami sebelumnya. dengan adanya tambahan herbal seperti jamur dewa ( agaricus blazei murril ), buat bit, dan teh hijau.
✅masigo agaric membantu melakukan regenaris sel beta pangkreas lebih cepat dengan cara meningkatkan sensifitas hormon insulin. dimana ketika sensifitas hormon insulin meningkat maka akhirnya gula darah dapat dikendalikan dengan cepat
✅masigo agaric dengan kandungan polifenol dan triterpenoid yang di hasilkan oleh teh hijau juga membantu melindungi sel beta pangkreas dengan cara menghambat faktor inflamasi dan radikal bebas pada sel
✅masigo agaric juga mengandung asam alpha-lipoic yang sangat penting bagi tubuh agar tubuh terlindungi dari oksidasi dan juga dapat membantu melindungi sel organ tubuh yang tentan terkena komplikasi diabetes.
🌟BPOM RI
BPOM RI Masigo = POM232003201
Spesifikasi dari Moringa Gold JSS king off nutrision membantu menjaga pemulihan sel yg rusak
Merek SKU
LIHAT LEBIH BANYAK"
Teh Celup Daun Kelor Moringa / Original Asli,Rp9.797,Caxna Herbal Store,Kencono Sari,Kota Jakarta Timur,1.7K Terjual,4.5,https://www.lazada.co.id/products/teh-celup-daun-kelor-moringa-original-asli-i2873616663.html,"1. Menurunkan berat badan
Teh kelor kaya dengan nutrisi sehingga mampu menambah metabolisme, membakar kalori, menyeimbangkan kadar gula, dan meningkatkan energi. Itu sebabnya mengapa secangkir teh kelor kerap kali sebagai tambahan yang bagus untuk menurunkan berat badan.

2. Penambah energi
Selama bertahun-tahun, teh kelor dianggap mampu meningkatkan vitalitas dan kesehatan secara menyeluruh, serta tidak mengandung gula atau kafein.
LIHAT LEBIH BANYAK"
Kapsul Herbal De Moringa original Produk,Rp33.000,cuhcurshop,No Brand,Kab. Bandung,,0.0,https://www.lazada.co.id/products/kapsul-herbal-de-moringa-original-produk-i8379536121.html,"Silahkan di order untuk cara penggunaan ada dalam kemasan produk .
Untuk produk di pastikan original pabrik
Terimakasih
Spesifikasi dari Kapsul Herbal De Moringa original Produk
Merek No Brand SKU 8379536121_ID-14812178120 Bahan-bahan Rempah Tekstur Produk Kapsul
Apa yang ada di dalam kotak herbal herbal"
Herbilogy Ekstrak Daun Kelor Penambah Nutrisi Tubuh Moringa Extract Powder BPOM - 100 Gr,Rp99.275,Vitamindiskon,herbilogy,Kota Jakarta Utara,,0.0,https://www.lazada.co.id/products/herbilogy-ekstrak-daun-kelor-penambah-nutrisi-tubuh-moringa-extract-powder-bpom-100-gr-i3965034684.html,"BPOM, Halal MUI, dan GMP/CPOTB Certified.
POM TR. 162 295 121
EXP. 06 - 2026
HERBILOGY MORINGA EXTRACT POWDER 100GR BPOM UNTUK KESEHATAN ANAK adalah serbuk ekstrak Moringa atau daun kelor yang dapat menjaga kesehatan dan menjadi sumber nutrisi untuk tubuh.Moringa atau daun kelor diakui WHO sebagai “miracle tree” karena memiliki kandungan nutrisi yang tinggi dan bermanfaat untuk menjaga kesehatan tubuh. Diketahui bahwa Moringa mengandung 7 kali lebih banyak vitamin C dibandingkan jeruk, 4 kali lebih banyak vitamin A dari wortel, 4 kali lebih banyak kalium daripada susu, 3 kali lebih banyak potassium dari pisang dan 2 kali lebih banyak protein dari yoghurt. Manfaat utama moringa adalah untuk mencukupi kebutuhan nutrisi tubuh sehingga oleh WHO digunakan untuk mengatasi malnutrisi pada anak dan orang lanjut usia. Selain itu bermanfaat juga untuk membantu melancarkan produksi ASI dan menstabilkan tekanan darah dan gula darah.Anjuran Penggunaan :Herbilogy Extract Powder dapat larut sempurna dalam makanan/minuman. Campurkan dan aduk hingga larut 1 sendok teh (3 gram) Herbilogy Extract Powder dengan satu cangkir air hangat (dapat ditambahkan madu dan lemon), segelas teh atau kopi hangat. Dapat juga dicampurkan ke dalam segelas jus, smoothies, bubur kacang hijau, susu almond, ditaburkan di atas cookies, cereal, dan lain-lain. Anjuran penggunaan satu hingga tiga kali sehari. Sertai dengan minum air yang banyak dan istirahat yang cukup.Komposisi :100% Moringa Oleifera extract powder. Asal tanaman: NTT dan Jawa Timur. Rasa bubuk: Agak Pahit. Warna Bubuk: Hijau tua-cream coklat.Tanpa penambahan gula, zat pewarna, perasa, MSG, pengawet atau bahan kimia obat.Herbilogy extract powder larut sempurna tanpa ampas, 100% plant based ingredients, vegan, gluten free, non GMO, soy free, refined sugar free, dairy free.Penyimpanan :Tutup rapat kemasan sesegera setelah pemakaian agar semua bahan tidak cepat rusak.Simpan di tempat kering, sejuk di bawah 30°C, terhindar dari cahaya matahari langsung & jauhkan dari jangkauan anak-anak.
Spesifikasi dari Herbilogy Ekstrak Daun Kelor Penambah Nutrisi Tubuh Moringa Extract Powder BPOM - 100 Gr
Merek herbilogy SKU 3965034684_ID-6602398795 Bahan-bahan Lainnya Opsi Pengiriman Instant ya Tekstur Produk Bubuk
Kualifikasi
Tipe Lisensi
LIHAT LEBIH BANYAK"
BOOSTER TEA (Moringa & Ashitaba) kemas teabag,Rp50.000,Kamandalu Ashitaba,Ashitaba,Kab. Malang,,0.0,https://www.lazada.co.id/products/booster-tea-moringa-ashitaba-kemas-teabag-i8342300543.html,"HARGA UNTUK 7SACHET
Persachet berisi 2gram Booster Tea untuk 2x penyeduhan
BOOSTER TEA
Moringa & Ashitaba
Gabungan herbal alami antara Moringa dan Ashitaba yang kaya akan kandungan senyawa fitokimia menciptakan superfood dengan kepadatan nutrisi yang tinggi. Kombinasi ini sangat bermanfaat dalam mendukung kesehatan tubuh secara optimal.
MANFAAT:
- Mencegah kanker & penyakit degeneratif
- Menangkal radikal bebas
- Meningkatkan imunitas
- Bagus untuk detoksifikasi racun dalam tubuh
*Minum 2X sehari untuk hasil yang lebih optimal
Spesifikasi dari BOOSTER TEA (Moringa & Ashitaba) kemas teabag
Merek Ashitaba SKU 8342300543_ID-14761572343 Model kemas teabag
Kualifikasi
Tipe Lisensi
ID_BPOM_Registration_Number
Kode Lisensi"
M KING / M KING / MORINGA KING JAMU TETES HERBAL ISI 20 ml ORIGINAL,Rp230.000,NA HERBAL,MKing,Kab. Sidoarjo,70 Terjual,4.5,https://www.lazada.co.id/products/m-king-m-king-moringa-king-jamu-tetes-herbal-isi-20-ml-original-i7289018758.html,"BARANG READY SILAHKAN LANGSUNG ORDER ""
Toko Kita sudah TERVERIFIKASI
Peringantan:Demi keamanan dan kenyamana,Pastikan anda membeli M-king hanya melalui Toko TERVERIFIKASI.Jangan Tergiur dengan iming-iming harga murah,Kami tidak menjamin keaslian produk yang di jual toko online yang tidak terverifikasi.
Buruan Tunggu apa lagi yuk Belanja di toko kami dan Dapatkan bonus tersebut.
HERBAL MUJARAB UNTUK SEGALA MACAM PENYAKIT 100% ORIGINAL TERDAFTAR BPOM POM TR. 163697781
MKing merupakan jamu tetes herbal dengan kandungan ekstrak daun moringa, ekstrak mengkudu, ekstrak temulawak & ekstrak bunga rosella yang dapat digunakan untuk memelihara kesehatan tubuh.
KOMPOSISI
Tiap botol ( 20ml ) mengandung ekstrak :
- Moringa Oleifera Folium 17,960 g
- Morinda Citrifolia Fructus 3,340 g
- Curcuma Xanthorrhiza Rhizoma 0,680 g
- Hibiscus Sabdariffa Flos 0,440 g
KHASIAT & KEGUNAAN
Membantu memelihara kesehatan
ATURAN PAKAI
Bayi 1-5 tahun : 1-2 tetes 3xsehari
Anak anak : 5-7 3xsehari
Dewasa : 10-15 3xsehari
Minum 3x sehari 15 tetes.
Dikonsumsi dengan mencampur 200ml air putih.
PERHATIAN & PERINGATAN
- Bagi yang sedang terapi obat medis, minum MKing dengan jeda waktu minimal 2 jam sebelum atau sesudah obat dari dokter.
- Efektifitas & reaksi tubuh pada tahap awal minum MKing berbeda - beda karena kondisi tubuh setiap orang beda.
LIHAT LEBIH BANYAK"
KAPSUL MORINGA DARUSYIFA ORIGINAL,Rp35.000,NURRIZQIA,Darusyifa,Kota Bekasi,,0.0,https://www.lazada.co.id/products/kapsul-moringa-darusyifa-original-i8318554661.html,LIHAT LEBIH BANYAK
Daun Kelor Bubuk 100gr - Moringa Powder,Rp10.000,Seedology,No Brand,Kota Surabaya,2.4K Terjual,4.5,https://www.lazada.co.id/products/daun-kelor-bubuk-100gr-moringa-powder-i1796218528.html,"Daun kelor adalah sumber vitamin dan mineral yang baik untuk tubuh.
Kaya akan antioksidan
Membantu menurunkan kadar gula darah
Membantu meredakan peradangan
Menurunkan kolesterol
Membantu mengatasi kanker
Baik untuk daya ingat
Baik untuk jantung
Mencegah anemia
Berpotensi mengatasi infeksi bakteri
Baik untuk anak yang malnutrisi
Packaging : Zipper and lock
Free Bubble Wrap
Kemasan 100gr
Manfaat Daun Kelor Bubuk :
Daun kelor adalah sumber vitamin dan mineral yang baik untuk tubuh.
Dalam daun kelor, terkandung nutrisi: Vitamin B6, Vitamin C, Zat besi, Riboflavin (vitamin B2), Vitamin A, Magnesium.
Kaya akan antioksidan
Antioksidan berfungsi untuk melindungi tubuh dari radikal bebas. Kadar radikal bebas yang terlalu tinggi, dapat meningkatkan risiko terhadap berbagai penyakit berbahaya.
Membantu menurunkan kadar gula darah
Daun kelor juga dapat membantu menurunkan kadar gula darah.
Membantu meredakan peradangan
Daun kelor mengandung isotiosianat, yang merupakan zat antiperadangan.
Menurunkan kolesterol
Dapat membantu menurunkan kolesterol, membuatnya menjadi incaran banyak orang. Pada daun kelor, efek penurun kolesterolnya disebut mirip dengan almond dan oats.
Membantu mengatasi kanker
Kemampuannya dalam memperlambat pertumbuhan sel kanker. Hal ini membuat daun kelor juga berguna dalam membantu kemoterapi lebih efektif.
Baik untuk daya ingat
Kandungan antioksidan serta zat-zat kimia yang ada dalam daun kelor, dipercaya dapat meredakan stres dan peradangan di otak.
Baik untuk jantung
Ekstrak daun kelor, disebut berpotensi mengatasi dislipidemia, salah satu jenis penyakit jantung akibat naiknya kadar kolesterol serta trigliserida di tubuh.
Mencegah anemia
Kandungan zat besi yang cukup tinggi di dalam daun kelor membuatnya dipercaya dapat membantu mencegah anemia.
Berpotensi mengatasi infeksi bakteri
LIHAT LEBIH BANYAK"
Daun Kelor Bubuk 1kg - Moringa Powder,Rp40.000,Seedology,No Brand,Kota Surabaya,142 Terjual,4.5,https://www.lazada.co.id/products/daun-kelor-bubuk-1kg-moringa-powder-i1796122358.html,"Daun kelor adalah sumber vitamin dan mineral yang baik untuk tubuh.
Kaya akan antioksidan
Membantu menurunkan kadar gula darah
Membantu meredakan peradangan
Menurunkan kolesterol
Membantu mengatasi kanker
Baik untuk daya ingat
Baik untuk jantung
Mencegah anemia
Berpotensi mengatasi infeksi bakteri
Baik untuk anak yang malnutrisi
Packaging : Zipper and lock
Free Bubble WrapKemasan 1000grManfaat Daun Kelor Bubuk :
Daun kelor adalah sumber vitamin dan mineral yang baik untuk tubuh.
Dalam daun kelor, terkandung nutrisi: Vitamin B6, Vitamin C, Zat besi, Riboflavin (vitamin B2), Vitamin A, Magnesium.
Kaya akan antioksidan
Antioksidan berfungsi untuk melindungi tubuh dari radikal bebas. Kadar radikal bebas yang terlalu tinggi, dapat meningkatkan risiko terhadap berbagai penyakit berbahaya.
Membantu menurunkan kadar gula darah
Daun kelor juga dapat membantu menurunkan kadar gula darah.
Membantu meredakan peradangan
Daun kelor mengandung isotiosianat, yang merupakan zat antiperadangan.
Menurunkan kolesterol
Dapat membantu menurunkan kolesterol, membuatnya menjadi incaran banyak orang. Pada daun kelor, efek penurun kolesterolnya disebut mirip dengan almond dan oats.
Membantu mengatasi kanker
Kemampuannya dalam memperlambat pertumbuhan sel kanker. Hal ini membuat daun kelor juga berguna dalam membantu kemoterapi lebih efektif.
Baik untuk daya ingat
Kandungan antioksidan serta zat-zat kimia yang ada dalam daun kelor, dipercaya dapat meredakan stres dan peradangan di otak.
Baik untuk jantung
Ekstrak daun kelor, disebut berpotensi mengatasi dislipidemia, salah satu jenis penyakit jantung akibat naiknya kadar kolesterol serta trigliserida di tubuh.
Mencegah anemia
Kandungan zat besi yang cukup tinggi di dalam daun kelor membuatnya dipercaya dapat membantu mencegah anemia.
Berpotensi mengatasi infeksi bakteri
Tanaman ini mengandung bahan yang bersifat antimikrobial, sehingga mampu memusnahkan bakteri, terutama bakteri berjenis gram positif.
Baik untuk anak yang malnutrisi
Manfaat daun kelor yang belum banyak diketahui adalah kemampuannya dalam membantu meningkatkan berat badan pada anak-anak dengan malnutrisi. Manfaat ini bisa didapat dengan mengonsumsi bubuk kelor selama dua bulan secara teratur.
LIHAT LEBIH BANYAK"
"DAUN KELOR BUBUK DARI BUMI (GRATIS BUMI) DAUN KELOR 50gr,150gr,250gr,450gr,/Daun Kelor Obat Herbal Asam Urat Rematik Diabetes Kanker Rematik/Daun Kelor Moringa Organik Murni Alami/Best Seller Disemua Market",Rp36.400,Flavorscape,DARI BUMI,Kota Jakarta Selatan,,0.0,https://www.lazada.co.id/products/daun-kelor-bubuk-dari-bumi-gratis-bumi-daun-kelor-50gr150gr250gr450grdaun-kelor-obat-herbal-asam-urat-rematik-diabetes-kanker-rematikdaun-kelor-moringa-organik-murni-alamibest-seller-disemua-market-i8378902865.html,"Daun Kelor (Moringa oleifera) Bubuk Dari Bumi dibuat dari 100% daun kelor/moringa asli yang diolah menjadi bubuk, tanpa campuran apapun. Daun Kelor terkenal sebagai salah satu tanaman paling bergizi dengan kombinasi yang komplit dibandingkan tanaman lainnya. Lebih dari 40 antioksidan dan 90 jenis nutrisi penting seperti vitamin, mineral, asam amino, antioksidan, anti penuaan dan anti inflamasi.

Kandungan nutrisi yang banyak dari daun kelor sendiri membuat tanaman ini dijuluki sebagai The Miracle Tree dan Tree of Life. Daun kelor memiliki manfaat menurunkan kolesterol, membantu mengontrol gula darah, melawan berbagai jenis kanker, mengurangi peradangan, meningkatkan kekebalan tubuh, meningkatkan ASI, mengobati insomnia, dan mengatur fungsi tiroid.

Saran penyajian: Campurkan 1sdm Daun Kelor Dari Bumi ke dalam 250ml air hangat atau campurkan madu sesuai selera.

Masa Simpan : 12 bulan
LIHAT LEBIH BANYAK"
