name,original_price,discounted_price,discount,store,location,sold,details_link,description,rating
Daun kelor bubuk 35gram/ moringa leaf powder,Rp9.000,,,Rempah Mamak,Jakarta Timur,5 terjual,https://www.tokopedia.com/rmamak/daun-kelor-bubuk-35gram-moringa-leaf-powder?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Ready stok
Tanpa pengawet
100%ASLI
Pengiriman ke seluruh indonesia
Packing aman dan rapi
Kualitas terjamin
Berat bersih 35gram

Tersedia dalam kemasan
25gram , 35gram , 50gram , 100gram , 250gram , 500gram , 1kg.

Daun kelor bubuk Moring oleifera
Manfaat daun kelor bubuk Khasiat daun kelor telah diteliti diberbagai pusat
penelitian diindonesia mauopun dunia, mampu
menurunkan kadar gula , implamsi ,
membantu menjaga kolesterol sehat , melindungi dari
kleracunan arsenic , anti-virus , anti-kanker , meningkatkan sistem
imun , menstimulasi proses metabolim tubuh , pembantu pencernaan ,
bersifat nutrient booster mampu menciptakan perasaan well beling pada orang
yang mengonsumsinya , bahan makanan non sugar-base energy foods ,memperlancar ASI,
memperbaiki kerusakan ginjal , anti bakteria dan anti oksiden",5
Kelor Bubuk ( Moringa Powder ) - Ikarie Organic,Rp18.500,,,SakingBuana,Bekasi,8 terjual,https://www.tokopedia.com/sakingbuana/kelor-bubuk-moringa-powder-ikarie-organic?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Kelor Bubuk ( Moringa Powder )

Berat 64gr

Cara Penggunaan :
Dapat digunakan pada kue, roti, juga diseduh menjadi teh

Komposisi :
Kelor Bubuk 100%

**Mohon dibaca**
Toko buka Selasa - Minggu 08.30 - 17.30 melayani pengiriman instant s/d jam 17.00 dan sameday s/d jam 14.00

TOKO TUTUP SETIAP HARI SENIN

Lewat dari jam tersebut akan diproses di hari kerja berikutnya.

Kerusakan barang karena keterlambatan pihak Pengantar diluar Tanggungjawab kami, barang yang kami kirimkan dipastikan dalam kondisi Baik dan Aman.

STANDARD CLAIM

1.Pembeli wajib video unboxing pada saat penerimaan barang dari awal sampai akhir. TIDAK MENERIMA CLAIM video yang tidak dari awal atau dibungkus ulang/dibuka ulang atau hanya produk tertentu saja. TANPA VIDEO UNBOXING LENGKAP, CLAIM TIDAK DITERIMA.

2.Barang yang dikirimkan wajib langsung dibuka dan dicek keadaanya, apabila ada yang tidak berkenan mohon di video seperti ketentuan di atas dan disampaikan pada kami sebelum mereview bintang 1 karena kami menanggapi setiap masukan dan kritik.

3.Claim complaint maximal 6 jam untuk barang segar dan beku sejak barang diterima, 24 jam untuk barang kering. lebih dari itu mohon maaf tidak dapat kami tanggapi dikarenakan efek kerusakan bisa terjadi dikarenakan proses penyimpanan di customer.

MEMBELI = SETUJU",5
Naturefarm Tepung Mata Beras / Coarse Rice Powder (CRP) Moringa,Rp25.000,,,YuRa Mart (Home Taste Cookies),Surakarta,10 terjual,https://www.tokopedia.com/yura-mart/naturefarm-tepung-mata-beras-coarse-rice-powder-crp-moringa?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Coarse Rice Powder (CRP) atau tepung mata beras adalah produk sampingan dari mata beras yang sering terbuang dalam proses penggilingan padi. Dalam CRP terkandung serat yang dapat digunakan untuk diet. Tepung Mata Beras cocok dikonsumsi oleh segala usia, termasuk bayi.

Moringa sangat bagus untuk dikonsumsi karena mengandung asam amino dan mineral bernilai tinggi antara lain berfungsi sebagai :
- Meningkatkan antioksidan dalam tubuh
- Menurunkan kadar gula darah
- Meredakan peradangan
- Menurunkan kolesterol
- Mengurangi resiko penyakit kanker (menghambat pertumbuhan sel kanker)
- Meningkatkan daya ingat
- Menjaga kesehatan jantung
- Mencegah anemia
- Mengurangi gejala menopause
- Menambah nutrisi anak
- Menjaga kesehatan mata
- Meredakan asam urat
- Dipadukan dengan Coarse Rice Powder (beras yang masih mengandung kulit ari beras / bekatul dan mata padi) yang sangat baik untuk pencernaan dan bagus untuk menjaga metabolisme tubuh

Komposisi :
==========
Beras dan Daun Kelor

Saran Penyajian :
==============
- Masukkan 1 sendok makan penuh / 1 sachet CRP/Tepung Mata Beras + 200 ml air hangat/suam-suam kuku
- Aduk cepat sampai larut

Isi : 8 sachet @12 gr (Trial Pack)

BPOM RI MD 830511001226

#naturefarm #minumansehat #coarsericepowder #CRP #tepungmataberas #moringa #daunkelor #minumansereal #detoksifikasi #detoks #guladarah #diabetes",5
Organic Moringa Powder 50g/Food Grade,Rp12.500,,,Syah-House,Jakarta Barat,100+ terjual,https://www.tokopedia.com/syah-house/organic-moringa-powder-50g-food-grade?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Netto : 50 gram
Benefits : Terlampir pada gambar
NOTE :
1. This is a organic/natural material , and there may be variations in colour and scent from batch to batch. 

2. While this product is food-grade, it is sold for cosmetic purposes only. No claims about nutritional value or suitability for consumption.",5
Bubuk Daun Kelor Moringa Powder Kering Minuman Serbuk Tradisional Asli,Rp10.000,,,Empon Kampoeng,Kab. Trenggalek,1 terjual,https://www.tokopedia.com/kampoeng-organic/bubuk-daun-kelor-moringa-powder-kering-minuman-serbuk-tradisional-asli?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Bubuk Daun Kelor Moringa Powder Kering Minuman Serbuk Tradisional Asli

Berat bersih 50 gram
Daun kelor (Moringa Oleifera) atau merunggai, dikenal juga sebagai limaran, moringa, ben-oil, drumstick, horseradish tree dan malunggay. Daun ini mengandung 3 kali potasium dari pada pisang, 4 kali vitamin A dari wortel, 25 kali zat besi dari pada bayam, 7 kali vitamin C jeruk, 4 kali kalsium susu, dan 3 kali protein yoghurt.
Daun Kelor Sangat Bermanfaat bagi Kesehatan dan Pengobatan , antara Lain :
1. Bagus untuk menambah air susu ibu (ASI)
2. Sangat baik untuk menurunkan gula darah / Penderita diabetes
3. Bermanfaat dalam menaikkan kadar insulin tubuh
4. Mengurangi keriput diwajah
5. Bila dikonsumsi dengan bawang putih sangat baik berkhasiat untuk kanker
6. Menghilangkan Sakit Kepala
7. Meningkatkan konsentrasi otak
8. Meningkatkan kadar serotonin dalam otak
9. Menjaga keadaan dan kesehatan sel otak
10. Membantu meredakan sakit atau luka
11. Membantu dalam mengobati sakit jantung/ Menjaga jantung sehat
12. Meningkatkan kadar hemoglobin dalam darah
13. Menurunkan tekanan darah ke normal
14. Antioksidan bagi tubuh kita
15. Menurunkan kolesterol buruk dan meningkatkan kolesterol baik dalam tubuh
16. Baik untuk penderita sirosis hati (kanker hati) seperti hepatitis B
17. Menjaga kesehatan mata dan retina
18. Menjaga kesehatan ginjal
19. Mengobati dan Mencegah kanker

Rempah ini merupakan rempah pilihan, murni dari simplisa kering dan dihaluskan secara hygienis. Hadir dalam kemasan pouch dengan berat bersih 50 gram, praktis untuk digunakan.
Petunjuk penggunaan : - Tuangkan 2 sendok teh daun kelor ke dalam gelas, lalu seduh dengan air mendidih (200 ml). #kelor #herbs #herbalampuh #merunggai #alami",5
HERBILOGY MORINGA EXTRACT POWDER 100GR BPOM UNTUK KESEHATAN ANAK,Rp141.500,,,elnathan putra,Denpasar,,https://www.tokopedia.com/elnathanp/herbilogy-moringa-extract-powder-100gr-bpom-untuk-kesehatan-anak?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"POM TR. EXP. 09-2024 HERBILOGY MORINGA EXTRACT POWDER 100GR BPOM UNTUK KESEHATAN ANAK adalah serbuk ekstrak Moringa atau daun kelor yang dapat menjaga kesehatan dan menjadi sumber nutrisi untuk tubuh. Moringa atau daun kelor diakui WHO sebagai “miracle tree” karena memiliki kandungan nutrisi yang tinggi dan bermanfaat untuk menjaga kesehatan tubuh. Diketahui bahwa Moringa mengandung 7 kali lebih banyak vitamin C dibandingkan jeruk, 4 kali lebih banyak vitamin A dari wortel, 4 kali lebih banyak kalium daripada susu, 3 kali lebih banyak potassium dari pisang dan 2 kali lebih banyak protein dari yoghurt. Manfaat utama moringa adalah untuk mencukupi kebutuhan nutrisi tubuh sehingga oleh WHO digunakan untuk mengatasi malnutrisi pada anak dan orang lanjut usia. Selain itu bermanfaat juga untuk membantu melancarkan produksi ASI dan menstabilkan tekanan darah dan gula darah. Anjuran Penggunaan : Herbilogy Extract Powder dapat larut sempurna dalam makanan/minuman. Campurkan dan aduk hingga larut 1 sendok teh (3 gram) Herbilogy Extract Powder dengan satu cangkir air hangat (dapat ditambahkan madu dan lemon), segelas teh atau kopi hangat. Dapat juga dicampurkan ke dalam segelas jus, smoothies, bubur kacang hijau, susu almond, ditaburkan di atas cookies, cereal, dan lain-lain. Anjuran penggunaan satu hingga tiga kali sehari. Sertai dengan minum air yang banyak dan istirahat yang cukup. Penyimpanan : Tutup rapat kemasan sesegera setelah pemakaian agar semua bahan tidak cepat rusak. Simpan di tempat kering, sejuk di bawah 30°C, terhindar dari cahaya matahari langsung amp; jauhkan dari jangkauan anak-anak. Hati-hati jangan tergiur harga murah. SKU : 3131/1350522922463608832/55",0
Moringa Powder 100gr,Rp17.000,,,Superfoods by Soil,Kab. Badung,26 terjual,https://www.tokopedia.com/superfoodsbysoil/moringa-powder-100gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"HARAP DIBACA DENGAN TELITI
Kami adalah toko makanan sehat dari Bali. Produk kami sudah terkenal dengan kualitasnya bagi Hotel, Restaurant, dan Spa di Bali.

DESKRIPSI PRODUK :

Netto : 100gr

Moringa Powder / Bubuk Daun Kelor
Bubuk Sehat yang berfungsi menjaga daya tahan tubuh, menurunkan kolesterol, melancarkan pencernaan, dll.

Manfaat:
Menjaga kesehatan jantung.
Mencegah obesitas.
Mengontrol diabetes.
Menjaga kesehatan otak.
Mencegah kanker.
Menurunkan tekanan darah.

CATATAN :
- Setiap pengiriman akan kami packing dengan aman agar tiba di tempat tujuan dalam kondisi baik
- Untuk pengiriman dalam jumlah banyak disarankan checkout tambahan box (ada di toko ini)
- Orderan Yang Masuk lebih dari pukul 16:00 Dikirimkan Keesokan Harinya
- Harap Membuat Rekaman Video Unboxing Saat Membuka Paket & Mengecek Barang, komplain harus disertai BUKTI VIDEO UNBOXING dan FOTO LABEL PENGIRIMAN
- Mohon cek barang langsung setelah barang sampai. Komplain kami terima 1x24 jam
setelah barang sampai
- Admin Akan Melaporkan Pembeli Yang Sekiranya Dinilai Dengan Sengaja Atau Tanpa Alasan Jelas Memberikan Rating Yang Menjatuhkan.
- Jangan Lupa ikuti kami agar tidak ketinggalan update produk baru di Toko Kami :)",5
DAUN KELOR BUBUK  / MORINGA POWDER UKURAN 100G KOKIKO,Rp20.000,,,Kiko_Mart,Semarang,4 terjual,https://www.tokopedia.com/kiko-mart/daun-kelor-bubuk-moringa-powder-ukuran-100g-kokiko?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,,5
Daun kelor bubuk 500gram / Moringa leaf powder,Rp45.500,,,Grocery Food Ingredientss,Jakarta Timur,2 terjual,https://www.tokopedia.com/groceryingredients/daun-kelor-bubuk-500gram-moringa-leaf-powder?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Berat bersih 500gram Daun kelor bubuk Daun kelor sudah dianggap juga sebagai tanaman ajaib yang bisa dipakai sebagai obat herbal semua penyakit. Kandungan vitamin C daun kelor semakin banyak dari sayur ataupun buah lainnya. Di luar itu, kandungan vitamin A serta potasium dalam daun kelor sangatlah tinggi Berikut adalah manfaat baik dari daun kelor. Anti stres. Menurunkan gula darah. Mengurangi peradangan. . .. Menurunkan kolesterol. Kaya antioksidan. Anti kanker. Anti diabetes. Mengobati arthris Ready stok Pengiriman ke seluruh indonesia Packing aman dan rapi Original produk Tanpa pengawet Expired 1 tahun Tersedia dalam kemasan 25gram , 35gram , 50gram , 100gram , 250gram , 500gram , 1kg HAPPY SHOOPING GAN ;)",5
Daun Kelor Bubuk / Moringa Leaf Powder Rempah,Rp9.200,,,MAMIGUS_NEW,Kab. Sragen,90+ terjual,https://www.tokopedia.com/mamigus-867/daun-kelor-bubuk-moringa-leaf-powder-rempah-1729576569702484715?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"1.       Barang yang ditampilkan READY STOCK
2.       Kualitas Terjamin Grade terbaik
3.       Original tanpa campuran 100%
4.       Expired Date ada di balik kemasan
5.       Packing dijamin Aman
6.       Harap menyertakan video jika terjadi complain akan kami tindaklanjuti segera
 
·       Jam Operasional : Senin – Sabtu pukul 08.00 – 16.00
·       Pemesanan diatas 12.00 akan dikirimkan di hari berikutnya
·       Sabtu diatas 12.00 akan dikirimkan di hari senin karena Minggu OFF pengiriman
·       Paket diambil kurir sore hari, sehingga update resi malam hari
·       Terkait komplain barang, harap menyertakan foto / video agar segera kami tindaklanjuti
Terima kasih, Happy Shopping and Stay Healty",4.8
Daun Kelor Bubuk Murni -250gram/ Pure Moringa Powder -250gram,Rp18.000,,,Delicios Spices & Herbs,Jakarta Timur,17 terjual,https://www.tokopedia.com/delicios/daun-kelor-bubuk-murni-250gram-pure-moringa-powder-250gram?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Delicios Spices & Herbs ;
Slalu Menjaga Kwalitas


Ready Stock !!
Serbuk Moringa

Status Produk :
- MURNI 100% DAUN KELOR HIJAU DIKERINGKAN
- Tanpa Campuran, Pengawet ataupun Pewarna
- Warna Hijau Segar Bright, krn diproses alami dan bukan daun Mati/Guguran Daun yg coklat tidak berkhasiat.
- Wangi Khas Moringa Segar, Wangi Moringa Sangat Tajam

Khasiat dan Manfaat Serbuk Daun Kelorina merupakan suplemen alami, sumber

antioksidan alami, asam amino essensial, multivitamin dan mineral, serta sumber asupan nutrisi tinggi alami lainnya bagi tubuh. Secara enpiris maupun hasil penelitian ilmiah, serbuk daun Kelor juga terbukti berhasil mengatasi malnutrisi (gizi buruk), berkhasiat obat untuk beragam penyakit degeneratif, digunakan sebagai anti kanker, anti tumor, anti diabetes, anti hipertensi, peluruh lemak jahat kolesterol, detoksifikasi, tonic penguat jantung, bahkan

Penggunaan : sebagai campuran minuman (teh, kopi, jamu, juice, sirup, madu) dan makanan (aneka sayuran, nasi goreng, kue, agar-agar, puding, dll), serta bahan pengisi kapsul.


Info Produk :
- Produk yang kami jual dijamin Original
- Produk dengan harga terjangkau
- Produk Berkualitas",4.6
Temu Ireng/Hitam Bubuk / Black Turmeric Powder Premium Nutrione,Rp115.000,Rp51.000,56%,NutriOneID,Jakarta Utara,30+ terjual,https://www.tokopedia.com/nutrioneid/temu-ireng-hitam-bubuk-black-turmeric-powder-premium-nutrione?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"Nutrione Temu Ireng/Hitam (Black Curcuma Powder)

Temu hitam atau temu ireng merupakan jenis tumbuhan yang biasanya umum digunakan sebagai campuran obat atau jamu karena dipercaya baik terhadap kesehatan dan dapat mengobati berbagai jenis penyakit

Nutrione Temu Hitam (Black Curcuma Powder) merupakan produk bubuk hasil olahan dari temu hitam tanpa campuran pengawet atau bahan lainnya.
• Terbuat dari 100% temu hitam/ireng asli
• Tanpa menggunakan bahan pengawet
• Berat bersih 250 gram
• Bubuk halus dan mudah larut dalam air
• Dapat tahan sampai dengan 1 tahun

Manfaat temu hitam:
• Sumber antioksidan yang baik bagi tubuh
• Meningkatkan nafsu makan
• Baik untuk kesehatan kulit
• Mempercepat penyembuhan luka
• Obat anti cacingan
• Melancarkan haid bagi wanita
• Meredakan gejala rematik
• Mencegah kebotakan dini
• Mengobati peradangan yang disebabkan bakteri


Cara Penyimpanan: Simpan di suhu ruangan dan hindari dari paparan sinar matahari langsung

Cara Penggunaan:
• Dapat dicampurkan langsung ke menu makanan anda misalnya seperti soup
• Anda juga dapat langsung menyeduh temu hitam untuk diminum langsung, anda juga dapat menambahkan lemon, madu, atau jahe agar lebih lezat.
• Anda juga dapat mencampurkan daun sirsak bubuk dalam susu atau teh anda untuk diminum sekaligus.
• Dapat juga diracik dengan bahan-bahan lain
Kebijakan Toko :
• Bila ada kendala/pertanyaan harap menghubungi kami terlebih dahulu lewat chat",5
Herbilogy Turmeric (Kunyit) Extract Powder 100g,Rp93.500,,,KAIA Shops,Kab. Tangerang,9 terjual,https://www.tokopedia.com/kaiashops/herbilogy-turmeric-kunyit-extract-powder-100g?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"1 Pack isi 100g Ingredients: 100% Super Fine amp; Premium Turmeric (kunyit) Extract Powder, tanpa penambahan gula, zat pewarna, perasa, MSG, pengawet atau bahan kimia. Rasa bubuk: Rasa alami kunyit Warna Bubuk: kuning Produk Ini Sudah BPOM amp; Halal sertifikat MUI: POM TR.172 203 211 Turmeric atau kunyit mengandung zat aktif Curcumin dan lainnya, diketahui bermanfaat untuk mengurangi nyeri sendi (anti inflammation), arthritis, anti cancer, mengatasi heartburn (dyspepsia), nyeri pada perut, diare, gas berlebih pada perut, kembung, maag, irritable bowel syndrome (IBS), hilang nafsu makan, menstrual problems/keram, gatal-gatal pada kulit. Untuk diperhatikan: Kunyit (Turmeric) dan Temulawak (Java Turmeric) adalah dua tanaman berbeda, dimana ada perbedaan dalam manfaatnya. Juga tersedia Herbilogy Java Turmeric (temulawak) Extract powder. Serving Recommendation: Praktis, tanpa perlu tangan Anda menjadi kuning, Herbilogy Turmeric (Kunyit) Extract Powder dapat larut dalam makanan/minuman tanpa ampas. Campurkan dan aduk hingga larut 1 sendok teh (3 gram) Herbilogy Turmeric (Kunyit) Extract Powder ke dalam segelas smoothies, dibuat menjadi salad dressing, dll. Anjuran penggunaan Orang dewasa: Satu hingga tiga kali sehari (untuk konsumsi harian disarankan hanya satu sendok teh per hari). Sertai dengan minum air yang banyak min. 2,5L per hari. Anak-anak: 1 sendok teh per hari. Sertai dengan minum air yang banyak. Caution: Tidak untuk digunakan wanita hamil dan menyusui. Tutup rapat kemasan sesegera setelah pemakaian agar semua bahan tidak cepat rusak. Simpan di tempat kering, sejuk di bawah 30C, terhindar dari cahaya matahari langsung, jauhkan dari jangkauan anak-anak.",4.5
Power Turmeric For Pet Powder - Vitamin Imunitas Anjing Kucing - 10 gram,Rp5.000,,,Headstage,Bekasi,25 terjual,https://www.tokopedia.com/headstage/power-turmeric-for-pet-powder-vitamin-imunitas-anjing-kucing-10-gram-a5d79?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"Power Turmeric For Pet Powder - Vitamin Imunitas Anjing Kucing
Tumeric Powder aman for Pet ( Anjing, Kucing, Hamster dan Kelinci )
Kunyit adalah rempah-rempah antibakteri, antijamur, dan antivirus dengan beberapa kualitas terapeutik, tetapi paling dikenal karena karakteristik anti-inflamasi dan antioksidannya.
Tumeric Powder ini adalah supplement natural yang sangat bagus dan aman untuk segala umur.

Manfaat Turmeric Powder for Pet :
1.Menambah antioksidan yg dapat meningkatkan daya tahan tubuh agar tidak gampang sakit.
2.Pengobatan diabetes
3.Untuk membantu hati mengatasi racun
4.Untuk menjaga terhadap keganasan seperti kanker pankreas dan prostat
5.Untuk meningkatkan kesehatan imunologi
6.Dapat membantu pencernaan dan sindrom iritasi usus dengan mengurangi peradangan di perut.

*)Bisakah Saya Memberi Bubuk Kunyit Anjing Saya?
Bubuk kunyit aman untuk diberikan pada anjing Anda. Ini baik untuk kesehatan anabul. Karena kualitas antioksidannya, kunyit dapat digunakan untuk membantu kucing Anda melawan kanker.

*)Apakah Bubuk Kunyit Baik Untuk Luka Anjing?
Kunyit juga merupakan antibakteri yang sangat efektif untuk hewan peliharaan. Anda dapat menggunakannya untuk luka

*)Apakah Kunyit Baik Untuk Anjing Dengan Penyakit Ginjal?
Curcumin, komponen utama dalam kunyit ( Curcuma Longa ), jamu tradisional dan bumbu kuliner, memiliki efek anti-inflamasi. Penyakit ginjal kronis (CKD) adalah kondisi peradangan yang dapat berkembang menjadi gagal ginjal stadium akhir, yang memerlukan dialisis atau transplantasi.
Hal ini juga sering dikaitkan dengan penyakit inflamasi lainnya termasuk diabetes dan masalah kardiovaskular. Menggunakan kunyit dapat membantu menyembuhkan penyakit ginjal pada anjing.

*)Apakah Kunyit Baik Untuk Anjing Dengan Kanker?
Sifat anti-inflamasi kunyit menunjukkan bahwa mungkin dapat mencegah perubahan prakanker berkembang menjadi kanker. Oleh karena itu, baik untuk mengobati kanker pada anjing.",5
Moringa Powder / Bubuk Daun Kelor by Soil Food Temple,Rp17.000,,,Soil Food Temple,Kab. Badung,60+ terjual,https://www.tokopedia.com/soilfoodtemple/moringa-powder-bubuk-daun-kelor-by-soil-food-temple?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"HARAP DIBACA DENGAN TELITI Kami adalah toko makanan sehat dari Bali. Produk kami sudah terkenal dengan kualitasnya bagi Hotel, Restaurant, dan Spa di Bali. DESKRIPSI PRODUK : Netto : 100gr Moringa Powder / Bubuk Daun Kelor by Soil Food Temple Bubuk Sehat yang berfungsi menjaga daya tahan tubuh, menurunkan kolesterol, melancarkan pencernaan, dll. Manfaat: Menjaga kesehatan jantung. Mencegah obesitas. Mengontrol diabetes. Menjaga kesehatan otak. Mencegah kanker. Menurunkan tekanan darah. CATATAN : - Setiap pengiriman akan kami packing dengan aman agar tiba di tempat tujuan dalam kondisi baik - Untuk pengiriman dalam jumlah banyak disarankan checkout tambahan box (ada di toko ini) - Orderan Yang Masuk lebih dari pukul 16:00 Dikirimkan Keesokan Harinya - Harap Membuat Rekaman Video Unboxing Saat Membuka Paket amp; Mengecek Barang, komplain harus disertai BUKTI VIDEO UNBOXING dan FOTO LABEL PENGIRIMAN - Mohon cek barang langsung setelah barang sampai. Komplain kami terima 1x24 jam setelah barang sampai - Admin Akan Melaporkan Pembeli Yang Sekiranya Dinilai Dengan Sengaja Atau Tanpa Alasan Jelas Memberikan Rating Yang Menjatuhkan. - Jangan Lupa ikuti kami agar tidak ketinggalan update produk baru di Toko Kami :)",5
Original Shizen Turmeric Bubuk Kunyit Premium - Turmeric Powder 100% Organic 250 gram - 250 Gram,Rp43.000,,,Zefani Store,Tangerang Selatan,10 terjual,https://www.tokopedia.com/zefani-store/original-shizen-turmeric-bubuk-kunyit-premium-turmeric-powder-100-organic-250-gram-250-gram-a4e45?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"Shizen Turmeric Kunyit Bubuk Premium (Turmeric Powder)

Shizen Turmeric kunyit bubuk (turmeric powder) merupakan formulasi herbal dari Kunyit berkualitas unggul dibuat dari 100% kunyit asli tanpa campuran bahan pengawet.pewarna dan bahan kimia obat

- 100% kunyit asli tanpa campuran
- Berat bersih 250 gram
- Bubuk halus dan mudah larut dalam air
- Exp date 12 -2025
- Sertifikasi Bpom P-irt : 6103674011092-29

Manfaat Kunyit:
1. Meningkatkan daya tahan tubuh
2. Mengobati radang
3. Mengurangi nyeri saat haid
4. Mengurangi resiko kanker
5. Obat Alergi
6. Menangkal bakteri jahat
7. Kaya akan antioksidan
8. Mengobati maag
9. Mengstabilkan kadar gula darah
10. Meredakan peradangan usus
11. Melawan infeksi
12. Memelihara kesehatan liver/hati
13. Membantu menurunkan berat badan
14. Dan masih banyak lainnya

Cara Penggunaan:
- Tuangkan 2 sendok teh bubuk kunyit kedalam 250ml air mendidih
- Aduk hingga merata
- Diamkan selama 2-3 menit / sampai air tidak terlalu panas
- Saring jika perlu untuk memisahkan sisa sisa endapan / endapan tidak perlu diminum
- Bisa dicampur dengan gula aren, madu atau gula sesuai selera
- Diminum 1 -2 kali sehari

Cara Penyimpanan: Simpan di suhu ruangan dan hindari dari paparan sinar matahari langsung",4.6
HERBILOGY INDEGENOUS JAVA TURMERIC EXTRACT POWDER 100GR BPOM,Rp95.000,Rp89.100,6%,Two Mango,Jakarta Utara,6 terjual,https://www.tokopedia.com/twomango/herbilogy-indegenous-java-turmeric-extract-powder-100gr-bpom?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder&src=topads,"BPOM, Halal MUI, dan GMP/CPOTB Certified. POM TR. 162 293 701 Herbilogy Indegenous Java Turmeric Extract Powder 100gr Bpom Untuk Kesehatan Tubuh adalah serbuk ekstrak temulawak untuk membantu memelihara kesehatan fungsi hati dan memperbaiki nafsu makan. Temulawak atau Java Turmeric atau sering disebut wild Java Turmeric adalah tanaman yang hanya tumbuh di Indonesia. Khasiat temulawak sebagai tanaman asli Indonesia bahkan dicatat dalam European Pharmacopoeia sehingga kita boleh berbangga hati dan lebih mempromosikan temulawak. Temulawak mengandung duo zat aktif Curcurmin dan Xanthorrhizol yang sangat baik untuk tubuh karena berfungsi sebagai anti bakteri, immune booster, antivirus, anti-inflamasi, sebagai liver protection, dan juga untuk menjaga kesehatan pencernaan. Disamping itu, temulawak juga sering digunakan sebagai pereda gangguan lambung sehingga dapat memperbaiki nafsu makan anak-anak. Begitu banyaknya khasiat yang terkandung didalamnya, temulawak disebut juga sebagai gingsengya Indonesia. Anjuran Penggunaan : 1/2-1 sdt per hari sesuai usia anak untuk dicampurkan ke dalam jus atau menu MPASI mereka. Satu hingga tiga kali sehari. Sertai dengan minum air yang banyak dan istirahat cukup. Herbilogy Extract Powder dapat larut sempurna dalam makanan/minuman. Campurkan dan aduk hingga larut 1 sendok teh (3 gram) Herbilogy Extract Powder dengan satu cangkir air hangat (dapat ditambahkan madu dan lemon), segelas teh atau kopi hangat. Dapat juga dicampurkan ke dalam segelas jus, smoothies, ditaburkan di atas cookies, cereal, dan lain-lain. Komposisi : 100% Curcuma Xanthorrhiza extract powder. Asal tanaman: Jawa Tengah. Rasa bubuk: rasa alami temulawak. Warna bubuk: kuning. Tanpa penambahan gula, zat pewarna, perasa, MSG, pengawet atau bahan kimia obat. Herbilogy extract powder larut sempurna tanpa ampas, 100% plant based ingredients, vegan, gluten free, non GMO, soy free, refined sugar free, dairy free.",5
